user_id,item_id,action_id
59562,2592,1
19594,5423,0
64414,8315,1
23837,1939,1
62594,2751,2
51838,6043,1
3404,7050,1
44749,9635,0
71790,2701,1
27877,4749,1
28798,96,1
31166,6890,1
82699,880,1
88106,5800,1
72034,1904,0
49344,3729,1
41747,2068,1
99305,7975,1
19757,8165,1
22691,9427,0
12768,995,1
16587,2120,0
28981,1883,1
49431,6566,1
29260,3886,1
3833,533,1
31999,2706,0
13697,9541,1
59674,3737,1
71711,2899,1
28981,1120,1
66145,4403,1
99093,1597,1
27531,2010,1
21248,5453,1
73675,3006,1
86635,7232,1
99110,6200,1
48611,3078,2
33794,4251,1
87890,9175,1
46540,7851,1
80983,8054,0
2684,7295,1
51332,9918,1
18383,6707,0
38407,9427,1
16620,4695,1
68838,4220,1
80225,553,0
28561,4790,0
27564,7823,1
4231,9568,1
85745,2922,1
6213,8157,1
84636,9516,0
62771,6958,0
4696,7496,0
1473,4796,1
43679,3560,1
8302,687,1
77054,3886,1
19127,8417,1
23741,6888,1
94974,2282,1
32505,9123,0
66560,8964,1
48611,2676,2
56706,6015,1
4772,1081,1
7998,6836,1
48627,9755,1
53585,3162,0
96450,9032,1
38407,9851,1
37907,2823,1
51271,3025,1
92294,2421,1
90714,6675,1
94960,8643,1
43597,7716,1
93043,6230,1
8238,2444,1
67598,9204,1
4600,8589,1
36673,2259,0
8302,2109,1
36276,7541,1
30036,3886,1
78419,4438,0
19594,6957,2
7202,7532,0
48124,7722,1
21217,4588,1
74140,5057,1
22044,5699,1
75976,9240,2
53591,3481,1
27215,4220,0
12790,365,1
81329,8453,1
88630,3132,1
33205,4270,2
29260,8589,1
26922,6132,1
85733,6335,1
78629,7496,2
95909,5977,1
78615,6957,1
30757,6957,1
45312,3826,1
2320,1465,0
30084,7785,1
47934,2259,1
15263,4356,1
15316,2266,1
41858,3826,1
78615,7681,0
83989,2843,2
40241,190,1
99018,1181,1
39113,6567,1
25713,1452,1
98845,2499,1
81986,3859,1
78113,9204,2
81612,8019,1
68226,1684,1
5402,7064,0
68226,2358,1
53591,5450,1
80523,8590,1
5338,4104,1
78032,39,1
39113,8245,1
253,3521,1
65440,9140,1
83145,3997,1
69202,3173,0
22954,9192,1
73254,1916,1
36276,7725,1
36640,8415,1
475,64,1
88884,6728,1
69597,4359,1
56416,2219,1
33723,5391,1
3042,4438,1
73568,2330,1
87371,6843,1
86586,2504,0
89284,4153,1
92294,9944,1
12776,2470,0
31983,3559,1
65862,8563,0
97616,5502,1
34448,3247,2
10760,1884,1
21296,4475,1
77096,995,1
64414,2389,1
3256,6892,1
96497,6138,1
83208,3243,1
94974,2996,1
19045,9433,1
90144,9504,1
58658,3347,1
5473,191,1
29689,2646,1
39227,9068,1
78113,4097,1
69597,5203,1
85029,1188,0
60897,3839,1
19240,4444,1
39227,7197,1
86635,1938,1
12790,3576,1
27208,1088,1
12903,146,1
91536,6707,1
37989,9086,1
92442,6619,1
28245,8922,1
7159,403,1
22737,4550,1
88630,9140,0
98848,9240,1
30946,9250,1
84306,1415,1
92801,4495,1
59112,759,1
32996,6099,0
95909,9410,1
65906,3997,1
98848,1711,0
98548,4588,1
78629,2066,2
54779,8316,1
13092,5613,1
65199,1333,0
74567,9122,1
71590,1452,1
53627,4241,2
74567,1838,1
69637,6132,1
44274,6270,1
88106,6200,0
44579,860,1
38450,2470,1
65452,8428,0
73918,9659,1
73444,4884,1
98548,3722,1
96348,6844,1
7058,4350,1
91733,8581,1
26297,74,1
69597,8541,1
54342,678,0
50589,3610,1
47314,4535,0
61050,2677,1
28561,6328,1
83782,4073,1
79520,4139,1
60879,1081,1
37863,1838,1
63755,8557,1
74185,9994,1
84577,687,1
43454,9905,0
96983,8464,1
15432,2310,1
79667,4438,1
9370,6918,1
4867,8730,0
64140,2277,1
41349,8932,1
94290,3073,1
19446,8417,0
12598,2409,0
42019,3912,1
13561,9802,1
11346,1467,1
48358,6099,1
61663,2625,1
93273,352,1
32228,4104,1
97160,1199,1
54859,2401,1
26525,4535,0
2665,4712,1
41356,7587,1
26525,4013,2
35409,6637,1
88106,534,0
35409,6206,1
15432,972,1
99110,5540,1
59674,2259,1
69560,9128,1
33633,6888,1
38832,6246,1
50780,7688,1
34005,2188,1
97096,4403,1
67255,3831,1
46456,3555,1
74447,5229,1
2152,403,1
71711,4304,1
85730,7295,0
15831,7785,1
42116,4373,1
7271,6328,1
29291,2202,1
5338,583,0
53471,4843,1
30576,9673,1
75766,8157,1
31745,479,1
13697,8106,1
54692,8395,0
27877,3408,1
94069,6917,1
96947,4588,1
9059,906,1
85498,2235,1
73568,3731,1
52239,9857,1
86356,2530,2
58596,1569,1
48461,1597,1
12225,4588,1
98051,5654,1
38450,4438,1
95267,8944,1
16830,4438,1
92417,9569,0
378,4445,0
92801,7007,1
15432,355,1
64034,9635,1
20180,3281,1
27557,3790,1
58658,6812,1
19594,6022,1
77532,1620,1
20917,7004,0
81439,3073,1
73568,5242,0
61822,153,1
41215,2948,2
65643,5434,2
49131,8453,2
5029,7747,0
40614,9204,1
9028,3562,0
15893,4171,1
41071,9198,1
53627,759,1
47885,8590,1
4734,7656,1
95183,1670,0
37907,6918,1
30526,1484,1
52239,8398,1
28561,1467,1
70962,3273,0
40174,4008,1
44736,5064,1
77621,3737,1
20455,4164,1
30036,6127,0
11453,3285,2
64256,4104,1
60897,844,1
56416,5480,2
89728,6236,0
13873,9297,1
24722,3602,1
23741,5121,1
75392,4097,1
41215,9128,2
31999,7200,1
88106,5323,1
5880,2351,1
66133,9175,1
22246,8744,1
91408,7191,1
31999,3154,1
75976,327,1
99305,2677,2
18854,9871,1
88111,8398,1
73573,1561,1
10593,4105,1
23516,5941,0
35077,9086,1
13697,4588,1
4696,1771,2
39153,5323,1
1960,4104,1
65643,7086,1
47732,3521,0
71147,9455,1
90252,5057,1
66560,5891,1
66340,2823,0
75251,3136,1
30946,3562,1
55584,7688,1
80744,500,1
41349,5906,2
22044,9127,1
9028,3563,0
30576,4335,1
75976,310,0
84042,9049,0
47009,844,1
25262,3874,1
31001,9756,2
40908,7162,0
23837,7197,1
90997,6357,1
54224,3896,1
19757,399,1
2772,866,1
3468,7496,1
3513,3576,1
38121,3273,1
21068,6388,1
62842,311,1
15219,3917,1
22405,317,1
31745,4471,1
44579,8376,1
96497,2701,1
87418,6675,1
92631,5935,1
50104,5862,0
33893,2300,1
79594,8563,1
44736,5751,1
25262,2579,1
98373,6957,1
88815,9750,1
35409,906,1
21340,1350,0
98366,8329,1
55684,4358,0
8006,6232,1
89340,2899,1
94943,6927,1
67255,2541,1
45546,6424,1
53577,850,0
9944,8507,1
9059,2646,1
27564,7574,1
17562,1052,2
17892,5977,1
22450,5751,1
12541,74,0
17837,8282,1
44561,5929,1
48358,9944,1
17659,8624,1
50372,4011,1
46456,5400,1
1810,8970,0
56549,860,1
50589,9673,1
59611,9469,1
25643,2112,1
27877,9517,1
15786,7790,1
86586,4949,1
94323,8537,1
8006,4097,1
17659,5876,0
78392,8111,0
97798,7574,1
64256,8117,1
22110,3876,1
19757,3071,1
71590,7286,1
91779,3176,1
97096,5726,1
89248,3540,1
12776,2924,1
16165,3737,0
87418,7493,1
79031,7267,1
45958,6264,1
93043,7286,2
40174,7635,2
92417,7464,0
14720,1593,1
42134,8746,1
41349,3788,0
53056,8584,0
28798,181,1
90425,6888,1
16801,3347,1
43032,2235,1
54937,1939,1
53585,2238,1
1062,6352,0
47414,5480,1
99335,4984,1
31385,138,2
19377,9049,1
12407,3432,1
29136,6232,0
73820,7725,2
44782,4305,1
62451,462,1
99401,6432,1
17892,5867,1
5880,8584,1
32863,7191,0
58596,5502,1
2320,6447,1
92834,996,1
25459,9204,1
31166,87,1
86466,6390,1
78799,4588,1
95165,8436,1
22999,2863,0
44095,5933,1
14917,2674,1
82699,805,1
64256,9410,1
26615,5962,1
8953,6009,1
76147,2010,1
25202,759,1
25262,6566,1
73963,4139,1
93008,3244,1
42961,7823,1
60879,8516,0
73675,9704,1
36704,9704,0
70674,4835,1
4231,5556,1
28981,7635,1
17892,3602,1
20652,7464,1
85745,9080,1
31464,1528,1
26371,1528,1
82621,1179,1
96026,9216,0
78615,181,1
32171,4304,0
7998,6388,2
77172,4373,0
486,860,1
20838,7045,1
241,1465,1
90714,1684,1
84577,1413,1
63202,6232,1
29136,7960,1
90714,6728,2
96983,2472,0
97798,123,1
44995,8980,0
67066,1771,1
74667,7085,1
1062,4654,1
15618,1624,0
39363,4409,0
50104,7034,1
14160,403,1
40614,2649,2
12407,8584,1
3468,3620,1
22522,5962,1
91809,9893,1
81986,9539,0
69297,4649,1
65170,5962,1
66775,5811,1
92417,7851,2
87663,7960,1
13708,7401,1
20455,7328,1
12870,2417,1
5116,2476,1
87360,4801,1
78799,1115,1
86586,9256,0
90305,1859,1
59112,2417,1
95637,1707,1
12870,7047,0
1939,1684,1
39368,4304,1
52811,1115,2
74447,7477,1
44095,3185,1
23481,4712,0
13286,866,1
99543,5811,1
4600,8727,0
19813,503,1
63118,123,1
61901,8109,1
40133,1052,0
98548,8895,1
93070,1708,1
75503,4889,1
59112,2551,1
44274,3731,1
28474,935,1
77747,5929,0
22984,6683,1
46787,8035,1
31103,9802,1
75133,4712,0
59611,7941,1
53339,6451,1
52820,8100,2
96135,3093,1
78692,8507,1
27531,190,1
44749,6009,1
7998,554,1
39153,8106,1
51332,5567,1
87024,7016,0
20455,4233,1
362,1883,1
15618,6197,1
13873,7688,1
74381,5924,1
21356,1897,2
41947,9851,1
44785,2660,1
89778,3815,1
96436,3859,1
66133,7526,1
69297,844,0
37989,6230,1
81268,6035,2
38121,2310,2
32436,9805,1
93034,9846,1
1513,9347,1
68226,527,1
71790,4097,2
89258,7725,1
98625,2401,1
82979,2238,1
21935,1267,1
13561,1597,1
25643,153,1
36178,9242,1
37298,2109,1
88708,9469,1
42903,7722,0
22405,2625,1
47009,2416,1
39153,8316,1
12407,2761,1
87663,9469,1
21464,2660,1
96751,7599,1
13445,5585,1
78248,9733,1
39153,1673,1
41349,313,0
47885,50,1
27817,7681,1
66560,1098,1
78710,5423,0
93034,918,1
49651,8094,1
22246,2780,1
47885,1228,1
54779,805,1
2707,8516,1
25269,2409,1
35409,3807,1
85736,3285,1
21920,3761,1
15263,5203,1
60879,8329,1
3256,3481,1
27215,4153,0
27564,6526,1
62767,4233,0
53339,1199,1
97096,6246,0
56706,4949,1
67829,7975,1
74612,5358,1
7033,7121,1
78504,257,1
27877,7632,0
32261,4350,1
17015,5567,0
22691,6335,1
36673,2277,1
45312,3707,1
27817,5977,1
3504,7985,0
77054,534,1
76726,9771,0
12407,3482,1
41947,674,1
22044,1088,0
38703,9569,1
37005,1883,1
32601,9989,1
95415,8589,1
59619,8501,1
32436,8117,1
42116,5751,1
6213,403,1
69297,1629,2
69297,6782,1
41858,7911,0
10760,687,1
27828,935,2
41235,7064,0
49158,2421,1
95909,2625,1
77532,2732,1
76327,8669,1
17537,6424,1
81798,6827,1
9046,6790,1
95165,4139,1
88475,3563,1
19377,4939,1
48611,7949,0
26418,8453,1
23975,7785,0
13246,3482,0
5473,8537,1
20805,5726,1
71214,7667,1
45068,4993,1
27369,471,1
88884,4722,1
41858,1132,0
98051,866,0
22999,9871,1
44785,3244,1
986,9857,1
28156,8268,1
63622,9742,1
2575,257,1
88884,6236,1
17755,4335,1
99555,7232,1
65717,8692,1
41214,6357,1
66607,3244,1
58658,9643,1
3042,5583,1
43778,2919,1
964,7914,1
45312,9192,1
10593,5450,1
32154,7200,1
94851,181,1
94069,5613,1
58193,4889,0
99335,6476,1
97160,8624,1
29260,2444,0
7244,2648,0
50375,7011,2
96450,352,1
48627,1267,0
99880,2444,1
15801,8964,1
70352,4008,1
27369,1115,1
32146,4984,1
81986,5310,0
31983,5075,1
91351,9903,1
51271,8980,1
55252,1916,2
97160,2645,0
13697,5482,1
47414,7464,1
90997,2551,1
26418,4473,1
54342,4282,0
62858,6888,1
19594,2579,1
15893,36,1
26922,8281,1
2320,7725,0
83038,4218,0
27446,1614,1
50275,6876,1
84121,9049,1
92801,8122,1
16850,3244,1
73312,4471,1
1513,5197,1
73568,6876,0
44736,2383,0
38217,2579,1
5043,2592,1
66829,4013,1
2772,1561,0
65906,9118,1
30819,5654,0
51563,8669,1
29260,9517,1
98373,5929,1
74860,6390,1
20455,8938,1
47414,2919,1
3734,5630,1
2678,5391,1
7244,1833,1
6213,4682,0
55684,6119,0
58981,4282,2
91110,1521,0
52239,5704,1
90994,2384,2
40066,7667,1
25262,6591,1
47414,3876,1
27369,5522,1
35528,2541,0
18383,8669,1
27817,7492,1
25141,2592,1
36594,3285,0
45073,3959,2
95267,1007,1
96751,5094,1
66775,678,1
3877,4283,1
71147,9720,1
65677,1664,1
80983,9500,1
26071,7060,1
13561,8938,2
87024,7007,1
25133,2103,1
33387,9541,1
5684,9577,1
78244,2823,1
67337,8934,1
47158,7034,1
15893,3173,1
17755,4682,1
85733,9944,1
11548,9927,1
14195,8970,1
32261,283,0
1473,3691,1
22954,7050,1
37989,427,1
95165,2383,1
65841,2503,1
24518,1199,0
75976,995,0
21061,7985,0
9944,2475,1
81989,2238,1
1810,5291,0
26525,2711,1
58658,918,0
66650,7333,1
27401,5704,1
2575,3073,1
61822,4105,1
52239,6335,1
58225,5567,1
90660,3990,1
80523,1188,1
1117,490,1
32661,8398,1
51966,7985,1
20642,7587,0
53814,3542,1
56549,3788,1
486,1707,1
23975,2384,0
40174,5993,1
73583,2551,1
3833,3432,1
66607,4304,1
36276,6337,0
86765,7016,1
96026,7086,2
32261,8603,0
90305,7688,1
15719,7725,0
35187,7065,0
32601,6424,2
29213,3786,1
37848,123,0
12537,5358,1
79594,7854,1
86119,6707,1
5684,4907,1
41406,7667,1
63404,5152,1
37898,3468,2
53056,5358,0
71590,8191,1
39740,7580,1
241,4780,1
62686,7696,1
49844,7496,1
88884,4491,1
2772,9421,2
37989,3674,1
16165,4139,1
71730,8944,0
85418,4532,1
75067,2671,1
54285,6566,1
22954,880,0
21464,2924,1
38121,2202,1
13708,7341,1
37298,7782,1
48461,3247,1
38121,4444,0
76861,146,0
49339,8694,1
84306,9927,1
56416,4247,1
38450,1151,1
31001,9194,1
30576,6186,1
78419,3073,1
56694,4749,1
36178,8191,0
83038,4495,1
2604,6009,0
25543,5152,1
85313,935,1
58280,8082,0
47009,2167,1
39551,311,0
39687,8692,1
13092,5409,0
87890,2421,1
85867,2530,0
28561,3518,1
87663,9086,0
83175,1897,0
31121,5156,1
36276,252,0
65862,2701,1
9046,7541,1
35362,3788,1
98373,2579,0
53814,2568,1
28474,4920,1
86765,8438,0
11548,5037,0
67689,1833,0
3734,8510,1
84636,8980,1
17755,1355,1
7670,4408,1
66064,2416,0
98625,2681,1
77032,1371,0
77104,5567,1
2678,5862,0
22044,3521,1
91536,8094,1
58461,4475,1
12225,311,1
9370,7085,1
96149,8104,0
62685,2417,1
52374,153,2
5029,7016,1
13092,1884,1
17755,8589,1
40614,5585,1
73963,7985,1
94943,3807,1
52239,2981,0
49698,8082,0
74567,7267,1
21030,50,1
45781,1267,0
27817,2472,1
45837,2499,1
19377,4801,1
33794,7941,1
27401,8376,2
99401,798,0
97160,2924,1
99335,1874,1
90245,2232,1
14437,8752,1
95415,2235,1
62782,6022,1
62782,390,0
46308,6827,1
58193,403,0
51490,7137,1
44782,4988,1
65546,2948,1
73675,8106,1
32670,8833,1
25141,6009,1
65546,9989,1
84042,7503,0
10611,1670,0
56728,2551,1
77054,2913,1
40133,1173,1
95267,7204,0
69560,2287,0
31464,2170,1
50589,5007,1
5508,7580,1
43454,4649,0
50589,479,2
30757,8581,0
23700,9046,1
22246,2287,1
21356,9127,0
77532,7422,1
95183,1939,1
63733,4649,1
85239,9778,1
92294,3786,1
93889,4920,1
56706,6694,1
25713,7766,0
59939,3281,2
66145,4438,1
20180,1614,0
70352,820,1
18854,1861,1
71214,7705,1
26698,8528,0
83422,9771,1
93785,7341,1
50035,9802,1
20642,390,1
32146,3921,1
7033,8329,1
41215,8413,1
10593,8507,1
69560,4796,0
49344,8584,1
88708,4260,1
33794,3912,1
41747,9788,1
29260,7526,1
95267,3859,1
78392,5339,0
32228,2409,1
56706,5567,1
46308,4632,1
15854,3134,1
66133,1489,2
27877,3463,0
89728,9204,0
24518,3176,1
13445,7823,1
57946,2948,1
71602,9194,1
29503,8970,1
53866,8117,0
56549,2675,1
81989,4697,1
1062,8054,1
48552,338,1
49431,1708,1
7264,1201,1
31598,3521,1
31385,2568,1
52374,75,1
62767,3729,0
35077,7854,1
9370,7785,1
32670,4907,0
65881,4452,1
96540,5197,1
86139,8313,1
56371,8054,1
16165,6422,2
19377,8165,1
99868,3603,1
39153,8934,1
81439,283,1
73010,2592,1
99335,3788,2
73963,2066,1
31383,3681,1
73568,64,1
7159,6185,1
90245,673,1
99110,8268,1
87442,9128,1
83145,5699,0
98848,3347,1
79031,606,1
21809,1938,1
29136,5203,0
31999,8849,1
88475,1003,1
40066,6683,1
51966,5400,1
35077,6699,1
81989,9204,1
25459,2409,1
93034,3244,1
90994,1938,1
47081,7477,1
59939,9918,1
95183,3185,1
91800,7747,2
94677,8486,1
11282,8528,1
45781,5498,1
71730,471,1
98373,5540,1
15263,6180,1
90305,3674,0
32996,9194,1
90994,4939,1
91715,7599,1
43679,179,0
2952,9635,1
80913,5867,2
45312,5310,1
10611,9256,1
64256,3859,1
74860,5891,1
986,759,1
48552,3487,1
20805,2863,1
59909,7286,0
21068,5977,1
96026,4890,1
19377,880,1
28295,7317,0
10641,5391,1
15653,3206,1
3042,7328,1
64140,138,1
53246,6195,1
67255,5242,1
66501,2358,1
56371,3890,1
69637,8536,1
12619,3025,0
45546,7805,1
99093,9679,1
13708,7667,1
19757,4366,1
22044,3347,1
24562,6009,1
99335,3229,1
25643,8428,1
67255,6099,1
44736,3716,1
91809,7503,1
19045,252,1
2952,3877,1
70352,282,1
45073,7652,1
15316,1670,1
69816,4283,1
17537,5423,1
15432,8940,1
90235,4032,1
81329,2232,0
15854,7498,1
11658,2383,0
31745,5545,1
26552,3790,1
29689,390,1
33893,9539,1
59665,906,1
76147,9127,1
51563,4549,1
21464,729,1
47885,5862,1
84577,8895,1
47479,1003,1
4600,6888,1
88815,8833,0
70639,9114,1
12870,74,2
27828,4358,1
24065,9857,1
13286,6119,0
99555,3542,1
61822,2383,1
78710,2287,1
1173,4366,1
5880,2677,1
81270,5057,1
52239,9788,0
3256,860,1
16830,179,1
44197,759,1
44197,9905,1
42116,4535,1
53591,252,1
20917,3761,0
64817,4550,1
75529,4094,1
68833,2202,1
18920,9198,1
36592,3375,0
63404,7961,0
30036,4920,1
99305,3518,1
69297,2863,1
75133,6723,1
92991,9516,1
20180,4438,1
81989,9802,0
3837,4890,1
32670,257,1
9752,75,1
37898,9775,1
58981,5556,1
70352,2732,1
3404,7333,1
2575,3833,1
78032,4105,1
62782,9775,0
22522,9421,1
98051,3627,0
72578,8903,1
53627,4476,1
66829,2103,1
40890,6200,1
9599,2384,0
65199,3953,1
28295,1939,1
31385,4949,1
2191,1333,1
2575,2383,0
30036,5098,1
42903,1596,1
486,9086,1
49822,3176,1
75392,1907,0
27401,8849,1
30451,9187,1
74381,2863,1
28798,313,0
90144,5400,1
68833,8316,1
39243,7975,0
15893,9775,1
26922,1252,2
23741,6526,1
56728,4139,1
89284,6637,1
21634,5583,1
85867,3997,1
94323,1897,1
22954,9903,1
58658,1918,0
69265,1333,1
46347,6197,1
79031,7060,0
45312,50,0
98625,6927,1
21113,5756,1
42212,8501,0
39651,9504,1
21030,9778,1
2707,1573,1
33205,8191,1
75976,4889,1
29213,2761,1
13092,1673,1
17015,5862,1
38121,1682,0
31123,7191,1
9752,5434,0
63142,8528,1
6665,4335,1
49822,1802,1
22450,6563,0
29260,6310,1
91351,1013,0
88111,2282,1
65188,6526,0
55684,9733,1
53866,4366,1
39651,9427,1
82900,4920,0
83273,2843,0
85605,1201,0
93070,7307,1
29260,8048,0
22954,2405,0
32436,4907,1
26525,9195,1
27828,9901,0
25133,7652,1
10593,191,1
51563,678,1
85736,1415,1
2005,7041,1
81798,3674,1
23481,3096,1
43597,1314,1
475,4853,1
77032,3200,0
2707,305,1
75967,3562,1
25543,8577,1
98366,3890,1
51838,8536,2
92991,9500,1
2952,5326,0
475,9756,1
41071,1132,1
84577,5654,2
38832,3962,1
84747,2103,0
26262,9903,0
71790,8581,0
89131,5449,1
4867,6181,0
19487,5480,1
12776,8104,1
41281,7652,1
94960,5540,1
53866,2913,1
77104,9118,1
73312,9680,0
73918,2676,0
45312,7264,1
91536,2277,1
61548,1624,0
97798,7983,1
96348,1883,1
73820,7960,1
91733,1350,0
9370,3886,1
82862,1371,1
98848,9504,1
13246,3627,0
94851,5941,1
40197,2405,1
8807,6836,1
37863,2266,1
64034,1569,1
22999,2120,1
88475,5867,1
14864,1013,1
486,5373,1
56171,8054,1
56728,7503,1
2187,5867,1
1473,6352,2
28156,9427,0
40890,2010,2
78596,8823,2
27401,4790,1
82699,7191,2
44785,4444,1
16801,4042,1
41215,2282,1
16401,7565,1
1072,6699,1
49158,6675,1
35077,1181,1
94960,8165,1
51490,8019,1
16620,7317,1
77172,3211,0
8304,7254,1
22999,3562,1
49651,4073,1
27726,5007,1
45781,5628,1
7670,1597,0
1960,2732,1
79761,1838,1
58225,3146,1
82162,8679,1
80983,4097,0
53246,6854,0
83145,148,1
71730,8871,1
90997,2646,0
50275,8395,1
82036,5862,1
70352,8048,1
15432,3136,1
4231,2670,0
32900,4890,1
2005,2913,1
52239,9805,1
12776,4949,1
91905,6520,1
97798,9192,1
87418,7200,1
99868,3560,1
99543,4649,1
82979,8316,1
36640,8692,1
63406,3788,1
32670,6918,2
63755,1652,1
19813,5545,1
47785,5941,1
12225,6119,2
95165,3136,1
80523,4164,1
65546,1413,0
88884,4011,1
47484,3555,1
37848,2184,1
81656,9517,1
30757,1614,0
51838,8019,1
86119,4890,1
78799,1003,1
33273,3025,1
28448,9846,1
37907,6200,0
30819,9433,1
86765,7725,1
7033,1938,1
75766,5540,0
53627,7065,1
89397,6782,1
44111,6270,1
29213,7975,0
46308,2646,2
71790,3037,0
86313,6782,1
6665,5929,1
45837,305,0
41947,9927,1
90660,39,1
36594,1098,1
76861,138,1
78615,138,1
12177,2266,1
83705,6567,1
22450,6270,1
24562,6728,1
67337,7805,1
9370,2823,1
84636,8310,1
85642,3997,1
23700,4335,1
36673,2282,1
47107,6567,1
41858,6988,1
37005,5080,1
89248,3716,1
13246,7949,1
44782,4984,1
11658,1811,1
52811,9242,1
28295,3540,1
40890,6675,1
26552,6447,1
85730,8114,2
5029,1115,1
23673,5075,1
10760,1371,1
2575,5131,1
82036,996,1
72578,7532,0
78692,7888,1
17465,4241,1
21634,5480,1
62915,1347,1
47785,8833,1
13873,1682,1
47158,7295,1
85313,4403,0
32138,4409,1
2772,4251,2
93785,4218,1
52820,9410,1
63404,7705,1
84747,935,1
4867,5203,1
79667,9198,1
75580,1599,1
26418,9862,0
65881,2751,1
56694,1904,0
22050,7045,1
73156,4068,1
36276,3890,0
20838,4143,1
19446,9569,1
32732,533,1
17015,1599,1
83145,7442,1
3837,9347,1
96791,8507,1
19594,3912,1
86356,305,1
73254,6623,1
12370,7970,1
27531,7565,1
62685,673,1
92834,8486,1
56194,6230,1
17015,3962,1
55892,5798,1
65188,844,1
20652,8903,1
43032,2919,1
49788,1465,1
48495,500,1
1173,3771,1
46540,7267,1
25543,7532,1
54953,860,1
10611,9756,1
25141,4139,1
53591,5552,1
46540,3432,1
76327,9755,1
89466,1708,1
33715,5992,0
42903,3681,1
97744,1528,0
14284,4068,1
5051,9539,1
25643,4104,1
54779,3602,1
76327,6206,0
74567,810,1
83273,850,0
21061,64,1
7419,3691,1
54722,533,0
50372,4495,1
23419,5567,0
56707,729,1
3404,6892,1
37863,1056,1
68833,6843,1
16165,4153,1
55892,4373,1
1513,3997,1
26297,6836,1
94290,9805,1
1513,2381,1
58981,7232,1
80744,7295,1
12407,6185,1
8006,6844,1
4772,8313,1
62771,327,1
55070,257,1
30819,2504,2
82820,7526,1
91408,1620,1
33205,365,0
2952,2389,1
4600,3576,0
63622,2358,2
40197,7599,0
40241,9118,1
21464,4682,0
54859,138,1
87442,4884,0
20642,2945,1
13873,6127,1
91809,6099,1
21296,4814,2
99335,1120,0
11346,9250,1
27215,8438,1
41747,462,0
35474,2681,1
92294,2863,1
66340,9080,1
43560,462,1
88111,678,1
56706,8730,1
98051,64,1
85642,50,1
59619,9901,1
29503,7415,0
87890,8528,1
74447,5480,1
27352,1811,1
65841,9135,2
74381,5037,1
36727,4409,1
60440,1884,0
16165,8157,1
70962,2751,1
62782,2381,0
41349,4366,1
58781,2922,1
29032,8100,1
49822,3576,1
96028,6918,1
94069,8436,1
41728,499,0
51271,3521,1
86119,8516,1
2593,2541,1
40133,9250,0
82631,1267,0
24855,3375,1
73672,5323,1
98218,2102,1
26922,4171,1
1146,9433,1
48712,8203,1
40908,7422,0
37298,4452,0
47479,3134,1
94290,365,1
88106,7007,1
88111,4951,1
20455,8752,1
66775,7911,1
24855,4799,1
48819,9893,1
89397,2675,1
99401,8690,1
59665,5400,2
32996,2112,1
32863,3281,1
20835,6876,1
35362,8313,1
31598,8281,1
82631,5449,1
2521,4497,1
27557,3227,1
52820,4873,1
2521,1939,1
43032,9788,1
12177,1132,1
66800,1629,1
98300,860,1
42134,462,1
33633,866,1
20642,4233,2
44562,6186,0
22522,7016,0
26271,2416,0
39227,3481,1
55252,7946,1
82036,7823,1
62152,7667,1
20652,4532,1
12225,2476,1
92417,533,1
67598,6432,2
15653,9775,1
30946,2277,1
25262,146,1
87442,1188,1
80225,2648,0
46308,9086,1
30202,9994,1
84127,5782,1
44197,8563,1
27877,5064,1
43454,4549,1
79920,5583,0
22450,4502,1
475,6009,1
15854,996,1
13697,8165,1
67689,1371,1
99305,9989,1
89258,5962,1
86435,4373,1
30526,6563,1
87371,6022,1
99093,5482,0
52938,4073,0
2684,9846,2
42513,5941,1
89131,4335,1
54342,8494,1
29260,64,1
76510,7985,0
32900,148,1
98300,2389,1
98845,2771,1
95648,2649,0
34079,8413,2
99110,6119,2
8953,9421,0
99018,3896,1
90713,7782,1
16165,4335,1
13864,1918,1
67598,2444,1
94742,798,1
9028,9140,1
2678,6683,0
32863,515,1
16850,8048,1
94742,5064,1
2678,2544,2
54285,8281,1
26552,2922,1
39243,5156,1
478,5242,1
27564,2475,1
5338,6698,1
48124,4869,1
96436,7983,1
96751,5654,1
95165,2444,0
41281,9994,1
86586,5654,1
19240,6310,1
26922,1528,0
52820,3627,1
87024,9704,1
40185,7464,1
93070,5445,1
73672,878,1
1062,403,1
39598,7401,1
21296,3146,2
50780,9643,1
39687,7498,1
84127,2674,1
28156,7681,1
81378,7963,1
11346,7138,0
21634,3096,1
2678,8590,0
13246,8505,0
48535,3864,1
94069,9673,1
61901,3959,0
34125,2066,2
46540,729,1
90660,1276,1
72578,3681,1
69265,2622,1
24855,9958,1
91536,759,1
3404,995,0
2152,2701,1
25141,935,1
25643,4502,1
17537,5094,1
55684,5029,1
59701,4397,1
94974,8114,1
65841,1260,1
36594,1833,1
25202,4951,0
32146,6918,1
30036,9204,1
75392,427,1
28474,9410,1
49339,2945,1
81439,2948,1
51838,1780,1
53866,4073,1
27352,6352,0
99555,1056,1
85785,1350,1
63622,6302,1
7264,8181,1
54953,2645,1
97096,9679,1
11346,2780,1
96135,4283,1
54349,9846,1
23419,4094,1
56694,3487,1
25133,3173,1
6213,1599,0
378,4885,1
4734,2202,1
54342,211,1
65881,191,1
25141,8245,1
1473,1284,2
1939,3608,1
67515,2246,1
91733,8157,1
12537,880,2
32732,7541,0
83038,1276,0
99543,3740,1
